StartDate,EndDate,Progress,Durationinseconds,ID,Consent,Consent_check,Consent_NY_2ndchance,Country,Country_5_TEXT,Relationship,Relationship_list,Relationship_list_12_TEXT,Gender,Gender_list,Gender_list_38_TEXT,Gender_assigned,Sex_identity,Sex_identity_7_TEXT,Sex_Attraction,Sex_Attraction_7_TEXT,Sex_Experiences,Sex_Experiences_7_TEXT,SES_ladder,Skin_colour_choice,Weight_metric,Weight_kilograms_1,Weight_Pounds_1,Weight_StonesPounds_1,Weight_StonesPounds_2,Body_dissat_M_1,Body_dissat_M_2,Body_dissat_M_3,Body_dissat_M_4,Body_dissat_M_5,Body_dissat_M_6,Body_dissat_M_7_r,Body_dissat_BF_1,Body_dissat_BF_2,Body_dissat_BF_3,Body_dissat_BF_4,Body_dissat_BF_5,QoL_1_Psych_C1,QoL_2_Psych_R4,QoL_5_Psych_MH_7,QoL_7_Psych_SW3,QoL_8_Psych_MH8,QoL_9_Psych_R6,QoL_10_Psych_R1,QoL_12_Psych_MH2,QoL_14_Psych_MH3,QoL_13_Psych_SW2,QoL_16_Psych_MH4,QoL_17_Psych_H2,QoL_18_Psych_MH6,QoL_4_Psych_R7,QoL_20_Psych_H3,QoL_21_Psych_C3,QoL_23_Psych_R1,QoL_25_Psych_H4,QoL_26_Psych_SW1,QoL_27_Psych_H1,QoL_29_Psych_C2,QoL_31_Psych_R3,QoL_33_Psych_MH1,QoL_34_R5,QoL_35_MH5,EDS_bodyweight_1,EDS_bodyweight_2,EDS_bodyweight_3,EDS_bodyweight_4,EDS_bodyweight_5,EDS_bodyweight_6,EDS_bodyweight_7,EDS_bodyweight_8,EDS_bodyweight_9,WBISM_1_r,WBISM_2,WBISM_3,WBISM_4,WBISM_5,WBISM_6,WBISM_7,WBISM_8,WBISM_9_r,WBISM_10,WBISM_11,WeightBias_1,WeightBias_2,WeightBias_3,WeightBias_4,WeightBias_5,WeightBias_6,WeightBias_7_r,WeightBias_8,WeightBias_9_r,WeightBias_10_r,WeightBias_11_r,WeightBias_12_r,WeightBias_13_r,WeightBias_14,WeightBias_15_r,WeightBias_16_r,WeightBias_17_r,WeightBias_18_r,WeightBias_19_r,WeightBias_20_r,SBQR_4,Likelihood,Weight_kilograms_1_New,Weight_Pounds_1_New,Weight_StonesPounds_1_New,Weight_StonesPounds_2_New
2/29/2020 22:33:38,2/29/2020 22:51:49,100,1091,00f67099a813c4b65856632a6fe8bb4b,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,1,NA,2,NA,1,NA,5,1,1,31, , , ,3,3,4,2,1,2,3,4,4,3,2,3,2,4,3,3,2,1,2,4,2,3,1,2,3,1,3,2,2,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,3,1,4,5,6,5,5,2,6,1,6,1,6,7,7,7,7,7,7,1,7,1,1,1,1,4,4,1,1,1,1,1,1,4,1,70, , , 
3/1/2020 0:29:06,3/1/2020 0:39:54,100,648,15d51973eaa207a61614e60ada5f655a,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,9,2,2, ,56, , ,4,3,4,3,3,3,3,2,2,3,2,2,2,2,3,3,2,1,1,3,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,4,1,1,1,1,1,1,1,1,1,1,7,1,5,1,2,1,2,1,6,1,1,7,7,7,6,7,3,4,6,2,4,6,4,6,3,6,2,2,2,2,2,2,1, ,145, , 
3/1/2020 11:04:10,3/1/2020 11:13:49,100,579,7810f564596f468ba3190d6de56fb28b,1,NA,NA,3,NA,2,3,NA,1,NA,NA,NA,2,NA,3,NA,2,NA,7,1,3, , ,71, ,4,3,4,2,3,4,2,2,3,4,2,3,4,4,3,5,3,2,3,3,4,4,3,4,5,1,3,3,3,2,2,4,4,4,4,3,3,1,1,1,1,1,1,1,1,1,4,2,5,3,2,2,2,2,5,5,2,3,3,6,4,4,3,4,6,2,4,4,4,4,3,6,4,4,4,4,4,4,1, , ,11, 
3/1/2020 13:42:50,3/1/2020 13:51:51,100,540,0f55a2f2df8717da5ed142c32006a52d,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,7,1,2, ,121, , ,4,3,3,2,3,4,3,5,5,4,4,5,3,3,3,3,3,1,3,4,3,3,1,3,2,1,2,2,3,3,2,3,3,2,3,5,1,2,1,1,1,1,1,1,1,1,7,5,5,7,5,4,2,2,1,5,6,6,3,6,6,6,6,2,6,2,2,5,6,6,4,4,6,6,6,6,2,3,1, ,210, , 
2/29/2020 7:01:13,3/2/2020 4:52:44,100,165091,a67bd522601a4b66e626fbcf51455c86,1,NA,NA,4,NA,2,2,NA,1,NA,NA,NA,2,NA,2,NA,1,NA,3,8,2, ,78, , ,3,3,3,4,2,2,1,5,5,2,5,5,4,4,4,4,4,1,3,3,4,4,3,4,4,1,3,4,4,3,5,3,4,4,5,4,4,3,2,1,3,2,5,2,2,1,2,7,7,6,7,7,7,5,5,4,7,4,4,4,4,4,4,5,4,4,4,5,5,4,3,4,4,4,4,4,4,5,2, ,167, , 
3/2/2020 14:16:51,3/2/2020 14:28:46,100,714,e54c0ce0a38d53d34e5501fbb11b9fd0,1,NA,NA,3,NA,2,6,NA,1,NA,NA,NA,2,NA,2,NA,3,NA,5,1,3, , ,141,9,1,1,1,1,1,1,3,4,5,4,4,4,3,3,2,2,2,2,2,2,3,1,1,2,1,2,2,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,2,2,3,1,6,6,4,7,2,4,2,2,2,2,5,4,4,4,3,5,3,4,7,1,1,5,4,5,3,5,4,3,2,3,2,1,1, , ,16,8
3/3/2020 7:29:15,3/3/2020 7:36:41,100,446,3bee1e4968742aee7597d4e4ee83fd51,1,NA,NA,2,NA,2,"2,6,9",NA,1,NA,NA,NA,2,NA,2,NA,3,NA,7,3,2, ,83, , ,3,3,3,2,3,3,3,5,3,3,1,2,2,2,2,2,3,1,2,3,3,2,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,4,3,5,6,3,3,5,3,7,6,4,3,5,5,6,6,7,3,6,3,4,5,5,5,3,5,3,4,3,3,5,1,2, ,172, , 
3/3/2020 7:42:53,3/3/2020 7:49:47,100,413,10d7678dd1400611f62748990f83f599,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,7,2,2, ,136, , ,4,1,1,3,1,4,1,4,5,3,4,3,4,3,3,2,3,1,2,4,2,2,1,3,2,1,3,2,2,2,2,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,3,6,6,7,6,5,5,2,1,6,6,4,4,7,4,4,4,4,4,1,4,6,5,7,2,6,4,4,4,4,4,2,1, ,225, , 
3/3/2020 17:35:46,3/3/2020 17:49:13,100,806,5207051b46d142bb564b06744bc99213,1,NA,NA,2,NA,2,6,NA,1,NA,NA,NA,7,Unsure :/ havent been with a women in over 12 years so gay but i am attracted to the female body.,2,NA,2,NA,2,4,2, ,86, , ,4,3,4,1,3,3,3,5,5,4,3,2,4,3,4,3,3,3,4,5,4,4,4,4,5,1,3,2,3,2,2,4,5,5,5,2,3,1,1,1,1,1,1,1,1,1,5,5,3,5,2,1,1,1,3,1,1,2,4,4,4,7,4,4,4,1,4,3,4,5,7,4,6,5,4,4,5,4,1, ,175, , 
3/3/2020 20:45:01,3/3/2020 20:55:24,100,622,55e02fe97b84faf93712fccf7994dd27,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,7,3,1,93, , , ,3,2,3,2,2,3,3,4,4,4,3,4,3,3,2,3,2,1,3,4,2,2,1,3,1,1,3,2,2,3,1,4,2,3,2,4,1,2,3,2,2,2,2,2,2,1,5,5,5,5,4,3,2,2,3,3,5,6,3,6,4,6,6,4,5,2,2,5,5,5,3,4,4,4,4,4,2,2,2,132, , , 
3/4/2020 7:19:39,3/4/2020 7:46:05,100,1586,fc28da131d8ef7f21ec057a0200a0f85,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,2,NA,2,NA,2,NA,3,9,2, ,211, , ,5,5,5,5,5,5,1,5,5,5,5,5,3,5,5,3,3,1,2,3,3,4,3,4,4,1,3,2,2,3,3,5,3,5,5,4,2,3,3,3,1,1,1,4,2,2,4,7,7,7,7,7,7,3,1,6,7,7,4,7,3,4,4,4,6,2,1,5,4,4,4,4,2,2,2,2,2,4,1, ,300, , 
2/18/2020 7:01:02,3/4/2020 7:54:26,100,1299203,97c0f2173d5761de64447d2b7fb7b7d5,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,5,2,2, ,76, , ,5,5,5,2,5,5,2,4,3,5,3,3,1,4,3,2,1,2,2,2,3,3,1,2,3,3,2,1,1,1,4,1,2,4,3,2,2,2,1,2,3,2,2,4,2,1,6,5,7,5,6,5,5,3,3,5,3,3,3,6,3,5,3,5,6,3,2,6,2,5,2,5,2,2,2,2,2,1,1, ,165, , 
3/4/2020 12:28:07,3/4/2020 12:36:33,100,505,617f7a49b1d6cb31efe8785551264549,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,4,1,3, , ,127,5,3,1,3,2,1,3,1,5,5,4,5,5,5,1,4,4,3,2,3,2,2,4,4,5,4,4,4,3,3,4,2,4,4,5,4,3,2,1,1,5,2,1,1,3,1,1,3,6,5,7,5,6,6,1,2,6,7,6,3,6,3,5,2,2,6,2,2,7,7,7,1,6,2,1,1,1,2,6,1, , ,15,4
2/25/2020 7:28:38,3/5/2020 0:40:20,100,753101,cb9696764530661a1d916bdcc9b54c90,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,1,NA,6,1,3, , ,169, ,3,3,3,3,2,4,3,4,4,3,3,4,4,3,3,3,3,2,2,2,2,3,2,4,2,2,3,2,2,3,2,3,2,3,3,2,2,2,2,2,2,2,1,2,2,1,6,5,5,6,3,2,2,2,2,2,2,6,6,6,6,6,6,2,6,6,6,4,4,3,3,2,2,3,2,2,2,5,2, , ,18, 
2/18/2020 7:06:17,3/5/2020 7:02:38,100,1382180,a8e725b71eef154e470b009cdbfe7c0f,1,NA,NA,4,NA,2,8,NA,1,NA,NA,NA,2,NA,2,NA,2,NA,4,5,2, ,141, , ,5,4,5,4,5,5,2,5,5,2,2,3,2,1,1,3,3,1,2,3,3,2,1,2,2,1,2,2,2,3,1,3,2,2,1,1,1,1,1,1,1,1,1,3,3,1,7,5,7,5,1,1,5,1,2,7,2,7,7,7,7,7,7,1,7,1,1,2,1,2,6,2,4,4,4,4,4,7,1, ,230, , 
3/5/2020 16:23:33,3/5/2020 16:35:35,100,722,f4203dfce186e17551de3d3117bb8eb3,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,2,NA,2,NA,3,NA,5,6,2, ,101, , ,4,3,4,5,4,4,2,5,5,3,4,4,3,2,3,4,3,2,2,3,3,3,1,3,3,1,3,3,2,3,3,4,3,2,4,2,2,2,2,2,2,2,2,3,1,1,2,6,6,7,6,6,5,2,2,6,6,7,5,7,6,4,4,4,7,1,1,3,4,3,5,4,2,2,1,1,3,1,1, ,190, , 
3/6/2020 12:30:16,3/6/2020 12:42:47,100,751,9b359cfe52089960d6f5ee2b29a34517,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,7,3,1,61, , , ,4,4,4,4,4,4,2,4,4,4,3,5,4,3,3,4,3,2,1,5,3,3,1,4,3,4,3,3,2,3,4,3,3,5,3,4,2,2,3,1,2,1,1,3,1,1,2,5,5,7,6,6,6,5,1,6,7,5,3,6,4,3,6,2,6,2,2,4,4,4,6,4,3,2,5,4,3,4,1,100, , , 
3/7/2020 7:21:40,3/7/2020 7:33:20,100,700,2f5b0eeeac397899fcfcda8732ee2811,1,NA,NA,3,NA,2,7,NA,1,NA,NA,NA,2,NA,2,NA,2,NA,6,1,1,59, , , ,4,2,4,3,2,4,2,4,4,4,4,4,2,2,3,3,3,1,2,4,4,3,1,3,2,1,3,2,2,2,2,2,2,3,3,2,1,1,1,1,1,2,1,2,1,1,2,6,5,6,5,3,5,1,3,5,5,NA,7,7,7,NA,4,4,4,2,4,5,4,6,NA,5,4,4,4,4,4,4,3,98, , , 
3/7/2020 7:27:29,3/7/2020 7:39:19,100,709,6a2f505f3e148bec3abab5990a7fddba,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,2,NA,2,NA,2,NA,5,10,2, ,171, , ,5,5,5,1,5,5,3,5,5,2,2,3,2,1,1,2,1,1,1,5,1,3,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,5,5,1,1,1,5,2,5,2,6,6,6,6,6,2,6,2,2,2,2,2,6,2,6,2,2,2,2,1,2, ,260, , 
3/7/2020 7:37:49,3/7/2020 7:51:39,100,829,489ae14e67e486f421a14efed51e91ab,1,NA,NA,1,NA,2,"3,4,6,9",NA,1,NA,NA,NA,2,NA,4,NA,4,NA,5,3,1,86, , , ,3,3,3,3,3,3,2,4,4,3,3,4,5,3,2,4,2,2,1,3,2,3,2,4,3,1,2,2,1,1,2,2,2,3,3,1,1,2,1,1,2,1,1,3,1,1,6,5,6,6,5,5,5,2,5,4,2,6,3,6,3,6,3,3,2,2,2,6,2,NA,6,6,2,2,2,2,2,3,3,125, , , 
3/7/2020 22:41:45,3/7/2020 22:55:47,100,842,6266415a75a04c1d3d7711310d8b46bb,1,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,9,3,1,45, , , ,2,1,3,2,2,2,3,4,4,1,1,3,2,3,4,4,4,1,4,5,3,4,4,3,4,3,3,3,4,3,3,5,3,4,6,5,4,3,3,1,1,1,1,3,1,1,4,4,5,2,5,3,2,2,2,6,2,4,4,4,7,7,7,4,7,1,1,6,5,5,3,4,1,1,1,1,2,6,2,84, , , 
3/7/2020 10:27:59,3/8/2020 4:08:01,100,63601,f73a68fdfb4680fd05291657db25e9a5,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,7,2,2, ,151, , ,5,5,4,3,3,2,1,4,5,3,4,4,4,4,4,5,3,3,4,5,4,4,4,4,5,2,4,4,2,4,3,5,5,4,5,4,4,3,3,3,2,2,2,2,2,2,6,6,6,5,6,4,5,5,2,5,5,3,3,7,7,7,4,3,1,2,4,6,7,7,3,5,6,NA,NA,2,2,7,2, ,240, , 
3/10/2020 7:03:28,3/10/2020 7:16:15,100,766,75d3b30410edafc7751ff08e4746f55a,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,3,1,1,111, , , ,1,1,1,1,1,1,2,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,1,3,2,3,3,3,4,3,1,2,2,1,3,3,1,4,4,3,2,2,2,4,4,4,4,5,1,1,1,1,1,1,4,1,5,4,1,1,1,1,1,7,7,7,7,4,3,2,4,6,7,4,6,6,6,5,1,150, , , 
3/10/2020 7:11:24,3/10/2020 7:21:37,100,612,8717cdeb5ee64e125729b07d98dc0dde,1,NA,NA,1,NA,2,7,NA,1,NA,NA,NA,4,NA,2,NA,2,NA,8,1,1,34, , , ,5,2,4,3,3,4,2,4,5,4,4,4,1,2,2,2,2,1,2,4,2,3,1,3,3,1,2,2,2,3,3,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,5,3,2,6,3,3,2,2,3,4,4,3,3,5,3,3,4,4,5,2,4,6,5,7,2,6,2,2,2,2,5,3,1,73, , , 
3/10/2020 9:03:57,3/10/2020 9:11:05,100,428,023f00e1ffc2738101c896ad2a091b7d,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,7,2,2, ,91, , ,4,1,3,3,2,4,3,4,4,2,3,3,3,3,2,3,3,1,3,2,2,1,1,3,2,1,2,2,3,2,1,2,2,3,2,2,1,2,2,1,1,1,1,3,2,1,7,5,6,6,5,4,5,1,3,5,5,6,5,7,5,7,7,1,7,1,1,4,4,6,3,4,2,1,1,1,1,1,1, ,180, , 
3/10/2020 13:15:48,3/10/2020 13:28:04,100,736,76bdac58948983d9a03fc87f07b23f8c,1,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,7,1,2, ,146, , ,3,2,2,2,2,3,3,3,4,4,5,5,4,1,3,4,4,1,2,2,4,3,3,3,3,2,3,3,3,3,3,3,5,4,3,4,2,1,1,1,1,2,1,1,1,1,2,5,6,6,6,6,2,2,3,6,7,6,6,7,6,6,6,2,6,2,2,6,5,6,2,6,2,2,2,2,2,7,2, ,235, , 
3/10/2020 13:49:55,3/11/2020 1:24:14,100,41659,74362563759920bc232c3e3a8164eada,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,2,NA,2,NA,1,NA,7,4,1,15, , , ,3,4,4,4,2,2,2,1,1,2,1,1,5,4,5,4,4,1,4,5,4,5,3,4,5,1,3,3,3,3,4,5,4,5,5,4,4,1,1,1,1,1,1,4,NA,NA,3,5,4,5,1,1,2,1,6,5,6,3,3,3,3,3,6,2,6,2,2,5,4,5,4,5,3,3,1,3,2,6,2,54, , , 
3/11/2020 14:48:58,3/11/2020 14:58:22,100,564,bcd44e02273751be93faf5f0a2b331d7,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,9,1,1,41, , , ,4,4,4,2,4,4,3,5,3,5,2,4,4,4,4,4,4,2,3,3,4,2,2,4,4,2,3,2,3,3,1,4,3,4,5,4,4,1,1,1,1,1,1,1,1,1,6,3,6,5,6,2,5,2,5,5,2,4,4,4,4,4,3,2,4,2,4,4,4,4,4,4,6,6,6,6,3,3,1,80, , , 
3/14/2020 7:02:56,3/14/2020 7:04:07,100,71,ef468d97c38bcade27a11d3a8d1a16d8,0,1,NA, ,NA, ,NA,NA, ,NA,NA,NA, ,NA, ,NA, ,NA, , , , , , , ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, , , , 
2/29/2020 7:01:54,3/14/2020 7:14:58,100,1210384,771e3749a1cd63cea8ca818818498c68,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,5,1,1,48, , , ,1,1,2,1,1,1,5,4,4,4,4,4,2,1,4,2,4,3,3,4,2,3,2,3,4,1,3,2,2,3,1,4,3,3,5,5,3,1,1,1,1,1,1,1,2,1,7,1,1,7,4,3,1,1,2,5,5,7,7,7,7,7,7,1,7,1,4,3,3,4,4,4,1,1,1,1,1,5,1,87, , , 
3/14/2020 7:13:05,3/14/2020 7:32:03,100,1138,521cabeef7cb1fbb7bc3577f6f9ee8ae,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,8,5,3, , ,71,7,4,1,3,4,3,5,1,5,5,4,4,4,2,4,3,4,2,2,3,3,2,3,1,4,4,1,3,2,2,3,3,3,3,4,3,2,1,1,1,1,1,1,1,1,1,1,6,6,6,7,6,5,6,1,2,3,7,7,3,7,3,6,7,7,7,1,1,3,4,3,3,3,1,1,1,1,1,2,1, , ,11,6
3/14/2020 8:10:53,3/14/2020 8:28:15,100,1041,3d5f896c30c4765cde8d7dc814636863,1,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,3,NA,2,NA,2,NA,7,2,1,40, , , ,4,2,4,3,3,4,2,4,3,4,3,3,3,4,3,3,3,1,4,3,3,3,3,4,2,1,3,3,3,3,2,4,3,4,3,4,3,1,1,1,1,2,1,2,1,1,4,3,5,5,5,3,3,2,3,2,2,7,3,7,3,7,3,4,7,1,4,6,4,7,2,6,4,4,4,4,3,5,1,79, , , 
3/14/2020 19:19:41,3/14/2020 19:32:43,100,781,75d8e7eff251b9a6a664e80f88e81889,1,NA,NA,4,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,7,6,2, ,71, , ,5,5,5,2,5,5,1,3,5,5,5,5,2,5,2,1,2,1,1,2,2,1,1,1,2,1,2,1,1,2,3,1,2,4,2,1,1,2,2,2,2,2,1,4,1,1,7,1,1,2,1,1,5,1,5,5,1,7,7,3,3,4,7,4,7,1,4,3,2,4,2,6,1,1,1,1,1,1,1, ,160, , 
3/14/2020 21:31:54,3/14/2020 21:43:02,100,667,a8874fd051fea59ba4efab83dd2bb15b,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,3,4,1,55, , , ,5,4,5,4,4,5,2,3,4,5,4,5,3,4,5,4,4,2,2,5,3,4,2,4,4,3,2,2,3,4,3,4,4,4,5,5,4,2,2,2,2,2,1,3,3,2,5,6,6,6,6,5,5,5,2,6,7,3,6,3,5,6,6,2,6,1,1,6,4,4,3,4,1,1,1,1,1,4,1,94, , , 
3/15/2020 5:29:43,3/15/2020 5:46:04,100,981,c8aa1a5df43f9a651b7030432a4cbc14,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,7,2,1,66, , , ,4,2,2,2,2,3,3,4,4,2,3,3,3,3,3,3,3,1,1,4,2,3,1,2,2,2,2,2,1,2,2,2,2,3,2,3,1,2,NA,2,3,2,2,3,2,2,3,5,5,6,5,3,2,1,2,5,5,4,4,7,6,6,6,2,7,1,1,4,2,3,4,3,1,1,1,1,2,2,2,105, , , 
3/15/2020 7:03:36,3/15/2020 7:16:10,100,753,2c31b9a095cd3713cd3fd71d6ec945ea,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,7,2,1,58, , , ,3,1,4,3,3,4,2,4,4,3,3,3,2,2,2,2,3,1,1,1,2,1,1,1,2,1,2,1,1,2,2,1,2,3,1,1,1,1,1,1,1,1,1,2,1,1,2,2,6,5,5,5,4,1,4,4,5,3,3,7,4,7,7,3,7,2,2,5,4,5,3,5,4,4,4,4,4,1,1,97, , , 
3/15/2020 7:01:19,3/15/2020 7:24:33,100,1393,94005c79f3b9fb58ceb7e884f1083fe9,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,2,NA,2,NA,2,NA,8,2,3, , ,71,2,3,2,3,2,2,4,3,4,3,3,3,3,2,2,2,2,2,1,1,3,2,1,1,3,3,1,2,1,2,2,1,1,2,1,3,3,1,1,1,1,1,1,1,1,1,1,4,2,5,5,2,1,1,1,5,2,1,4,6,6,6,6,6,4,6,2,2,6,4,6,3,6,2,2,2,2,3,1,1, , ,11,1
3/15/2020 7:22:43,3/15/2020 7:30:14,100,451,0a2a88b3159761997d3f8a9fff97af6d,1,NA,NA,4,NA,2,"2,6,8",NA,1,NA,NA,NA,3,NA,1,NA,1,NA,8,1,2, ,126, , ,5,5,5,4,5,5,1,5,5,5,3,5,4,4,4,3,3,1,3,2,2,3,2,3,2,1,3,2,2,4,2,3,3,4,4,2,1,2,1,1,1,1,1,2,1,1,4,6,7,6,7,5,4,3,2,3,7,6,6,7,6,7,7,4,7,1,1,5,4,6,5,5,1,1,1,1,2,2,1, ,215, , 
3/15/2020 7:01:41,3/15/2020 7:37:21,100,2139,6ae31aef820e81db5c94fc90280fc6c1,1,NA,NA,3,NA,2,2,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,3,1,1,31, , , ,5,5,5,5,5,5,1,3,4,3,3,4,4,4,4,5,3,1,4,4,3,4,3,4,3,1,4,4,3,3,4,4,4,4,5,4,3,1,1,1,1,1,1,3,2,1,4,5,5,6,5,5,5,4,3,5,6,4,3,6,4,5,5,3,7,1,4,7,4,7,1,6,2,2,2,2,3,5,1,70, , , 
3/15/2020 7:30:04,3/15/2020 7:44:24,100,859,ae865667af9f9bf1b25f0244f1d1e3c7,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,6,2,1,36, , , ,4,2,4,2,2,4,1,3,3,2,1,2,3,2,2,3,3,1,2,3,3,2,1,3,2,1,2,2,2,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,4,5,2,4,2,1,1,1,5,2,5,7,6,7,7,7,7,3,7,1,2,5,4,5,3,5,4,4,4,4,4,2,1,75, , , 
3/15/2020 7:43:54,3/15/2020 7:59:05,100,911,6637430ce2a75523463170975afc9c33,1,NA,NA,2,NA,2,"9,10",NA,2,8,NA,1,3,NA,2,NA,2,NA,4,2,2, ,56, , ,1,2,1,1,1,2,4,1,1,1,1,1,3,2,3,3,4,2,2,3,3,1,1,3,4,3,3,2,2,2,2,2,3,4,3,1,3,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,7,1,1,7,7,7,6,7,7,1,7,1,1,1,1,1,7,1,1,1,1,1,1,1,1, ,145, , 
3/15/2020 7:48:33,3/15/2020 7:59:46,100,672,58ec7a555b34061332516a279be7db3c,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,8,1,3, , ,71, ,5,3,4,5,5,5,1,4,3,2,1,1,4,3,3,3,3,2,2,2,3,3,1,3,5,3,4,3,3,3,4,4,4,4,3,3,3,3,1,1,1,1,1,3,1,1,4,4,6,4,5,4,3,2,4,3,5,6,5,7,6,7,7,1,7,1,1,6,5,6,3,5,1,1,1,1,1,4,1, , ,11, 
3/15/2020 8:11:33,3/15/2020 8:19:36,100,482,020e4169283fcd5a396b4e6d62fbf8ca,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,5,1,3, , , , ,4,1,4,3,2,5,2,3,3,1,2,2,4,5,3,3,3,1,6,3,2,3,3,4,2,1,4,3,3,3,2,4,3,5,5,3,1,1,1,1,1,1,1,1,1,1,4,4,5,4,4,4,3,4,4,1,3,7,7,6,6,7,7,4,7,3,3,7,4,7,1,4,7,7,7,7,4,3,1, , , , 
3/15/2020 8:08:54,3/15/2020 8:21:22,100,747,19452b0d733a102537443993f45c689b,1,NA,NA,3,NA,1,NA,NA,1,NA,NA,NA,7,Queer,2,NA,1,NA,4,9,1,96, , , ,3,3,4,3,3,4,3,4,4,3,3,3,2,3,3,3,2,1,2,3,2,3,2,3,2,1,2,3,2,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,6,2,6,6,5,2,5,2,4,4,5,4,6,6,7,7,7,1,1,1,1,1,2,2,7,2,1,1,1,1,1,2,1,135, , , 
3/15/2020 8:37:59,3/15/2020 8:58:43,100,1243,07c84b585cd6e9499cf986c506e706a0,1,NA,NA,1,NA,2,9,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,9,1,1,49, , , ,2,3,3,1,1,3,5,3,3,1,1,1,2,1,1,3,1,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,2,2,2,7,2,1,7,4,7,5,7,3,4,4,2,1,4,4,4,4,4,2,2,2,4,2,1,1,88, , , 
3/15/2020 8:57:48,3/15/2020 9:10:46,100,778,1c4ab53984107255f65baf3a54040501,1,NA,NA,2,NA,1,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,NA,8,1,2, ,36, , ,4,4,4,3,3,4,3,5,3,4,3,2,2,4,3,3,4,1,3,5,4,3,1,4,4,1,3,2,3,3,3,3,4,4,4,3,4,1,1,1,1,1,1,1,1,1,4,2,5,2,3,2,5,1,5,2,2,7,6,7,6,7,5,5,6,2,4,7,4,7,1,7,1,1,1,1,2,4,1, ,125, , 
